For Warrick,"1. CSI: Crime Scene Investigation (2000–2015) Episode: For Warrick (2008) TV-14 | 45 min | Crime, Drama, Mystery 9.0 Rate this CSIs past and present come together at the news of Warrick's death. But will Warrick's real killer successfully frame another police officer for his murder? Director: Richard J. Lewis | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 1,083"
Cockroaches,"216. CSI: Crime Scene Investigation (2000–2015) Episode: Cockroaches (2007) TV-14 | 44 min | Crime, Drama, Mystery 7.6 Rate this Two dead bodies lead CSI to an old-school mobster who runs a strip club. Meanwhile, divorce proceedings and prescription drug addictions cause Warrick's life to begin spinning out of control. Director: William Friedkin | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 693"
"The Good, the Bad and the Dominatrix","217. CSI: Crime Scene Investigation (2000–2015) Episode: The Good, the Bad and the Dominatrix (2007) TV-PG | 44 min | Crime, Drama, Mystery 7.6 Rate this After an unsuccessful attempt on Lady Heather's life, Sara discovers Gil's prior relationship with her. Meanwhile, Nick investigates the death of a woman apparently hit by a taxicab. Director: Alec Smight | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 718"
Meet Market,"218. CSI: Crime Scene Investigation (2000–2015) Episode: Meet Market (2007) TV-PG | 44 min | Crime, Drama, Mystery 7.6 Rate this The discovery of a badly burned corpse uncovers a plot to illegally harvest bones and tissues, and the death of a middle-aged wife appears to be connected to her relationship with a high-priced male companion. Director: Paris Barclay | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 680"
Time of Your Death,"219. CSI: Crime Scene Investigation (2000–2015) Episode: Time of Your Death (2006) TV-14 | 42 min | Crime, Drama, Mystery 7.6 Rate this The team investigates the death of a man with a designer suit and the keys to a Ferrari, found dumped in a back alley. Their search leads them to believe he went down fighting and was ... See full summary » Director: Dean White | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 702"
Spellbound,"220. CSI: Crime Scene Investigation (2000–2015) Episode: Spellbound (2006) TV-14 | 55 min | Crime, Drama, Mystery 7.6 Rate this A psychic is murdered in her own shop after predicting her own death. Director: Jeffrey G. Hunt | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 679"
You've Got Male,"221. CSI: Crime Scene Investigation (2000–2015) Episode: You've Got Male (2001) TV-PG | 45 min | Crime, Drama, Mystery 7.6 Rate this The detectives found the worst possible thing in their crime scene: another body. Although the two women appear totally dissimilar at first glance, they are actually sisters. One is very ... See full summary » Director: Charles Correll | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 762"
Werewolves,"222. CSI: Crime Scene Investigation (2000–2015) Episode: Werewolves (2006) TV-14 | 45 min | Crime, Drama, Mystery 7.6 Rate this The CSI's investigate the death of a very hairy man. At a quick glance, the body can be easily mistaken for a werewolf. The man died from a gun shot wound. He, along with his sister, has a ... See full summary » Director: Kenneth Fink | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 719"
Too Tough to Die,"223. CSI: Crime Scene Investigation (2000–2015) Episode: Too Tough to Die (2001) TV-PG | 60 min | Crime, Drama, Mystery 7.6 Rate this A Jane Doe is brutally attacked and raped before being left to die on the side of the road. With two bullets lodged in her brain, she is in a deep coma. Catherine and Warrick work on an ... See full summary » Director: Richard J. Lewis | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 807"
To Halve and to Hold,"224. CSI: Crime Scene Investigation (2000–2015) Episode: To Halve and to Hold (2001) TV-PG | 44 min | Crime, Drama, Mystery 7.6 Rate this A human bone is found in the desert accidentally by a dog playing fetch with a man and his son. Grissom and Catherine assemble a team to comb the area for more bones. Back at the lab, they ... See full summary » Director: Lou Antonio | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 801"
"Sex, Lies and Larvae","225. CSI: Crime Scene Investigation (2000–2015) Episode: Sex, Lies and Larvae (2000) TV-PG | 46 min | Crime, Drama, Mystery 7.6 Rate this Sara and Grissom investigate the death of a woman, Kaye Shelton, found wrapped in a blanket in the mountains. With no way to confirm the time of death, Grissom relies on the insects found ... See full summary » Director: Thomas J. Wright | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 849"
Overload,"226. CSI: Crime Scene Investigation (2000–2015) Episode: Overload (2001) TV-PG | 45 min | Crime, Drama, Mystery 7.6 Rate this A construction worker falls off a tall building. Forensics determines that he died prior to the fall. Another case involves a boy who suffocates to death at his therapist's house late in the night. Director: Richard J. Lewis | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 791"
Last Laugh,"227. CSI: Crime Scene Investigation (2000–2015) Episode: Last Laugh (2003) TV-14 | 45 min | Crime, Drama, Mystery 7.6 Rate this Jim Brass asks Sara and Nick to re-investigate a case which was ruled as an accidental drowning when he sees how happy the once-grieving husband is with a new date and sports car. Meanwhile... See full summary » Director: Richard J. Lewis | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 713"
Fight Night,"228. CSI: Crime Scene Investigation (2000–2015) Episode: Fight Night (2002) TV-PG | 45 min | Crime, Drama, Mystery 7.6 Rate this Boxer LaRoi Steele didn't survive his third fight against Javier Molina, whom he defeated in both earlier encounters. Grissom works out what happened exactly and why after learning how that... See full summary » Director: Richard J. Lewis | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 723"
Feeling the Heat,"229. CSI: Crime Scene Investigation (2000–2015) Episode: Feeling the Heat (2003) TV-14 | 44 min | Crime, Drama, Mystery 7.6 Rate this During a week-log heat wave, corpses are found, mostly accidentally. A.D.A. Jeffrey Sinclair decides to 'make an example' of a workaholic father who forgot his baby-boy in his scorching-hot... See full summary » Director: Kenneth Fink | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 712"
Early Rollout,"230. CSI: Crime Scene Investigation (2000–2015) Episode: Early Rollout (2004) TV-14 | 45 min | Crime, Drama, Mystery 7.6 Rate this Two masked men show up at a house and kill the husband and wife execution-style with two bullets at the back of the head. The man's body is then dragged from the fairly secluded driveway ... See full summary » Director: Duane Clark | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 704"
Burked,"231. CSI: Crime Scene Investigation (2000–2015) Episode: Burked (2001) TV-PG | 45 min | Crime, Drama, Mystery 7.6 Rate this Tony Braun, the son of Las Vegas mogul Sam Braun, is found dead in his home, apparently victim of a drug overdose. But as the scene lacks all evidence normally connected to an overdose, the team soon suspects murder. Director: Danny Cannon | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 813"
Bully for You,"232. CSI: Crime Scene Investigation (2000–2015) Episode: Bully for You (2001) TV-PG | 60 min | Crime, Drama, Mystery 7.6 Rate this Shameless yet rather popular ""cool"" high-school bully Barry Shickle is found shot in the boys' bathroom. Shy Dennis Fram, a favorite daily victim, was at his wits' end. The school ... See full summary » Director: Thomas J. Wright | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 783"
Bodies in Motion,"233. CSI: Crime Scene Investigation (2000–2015) Episode: Bodies in Motion (2005) TV-14 | 44 min | Crime, Drama, Mystery 7.6 Rate this CSI team goes back to investigate crime scenes as a team, re-united together after the traumatic experience in season five finale. Nick's kidnap case audio tape arrives at the laboratory. Director: Richard J. Lewis | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 689"
Bite Me,"234. CSI: Crime Scene Investigation (2000–2015) Episode: Bite Me (2005) TV-14 | 45 min | Crime, Drama, Mystery 7.6 Rate this When a woman dies on her staircase, the team uncovers marital infidelity and an even bigger secret during their investigation. Director: Jeffrey G. Hunt | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 693"
Alter Boys,"235. CSI: Crime Scene Investigation (2000–2015) Episode: Alter Boys (2001) TV-PG | 45 min | Crime, Drama, Mystery 7.6 Rate this A woman is found dead at a spa while a young man is found burying dead bodies. Director: Danny Cannon | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 833"
The Twin Paradox,"236. CSI: Crime Scene Investigation (2000–2015) Episode: The Twin Paradox (2014) TV-14 | 43 min | Crime, Drama, Mystery 7.5 Rate this Frustration mounts for the CSI team as another victim surfaces who is linked to the Gig Harbor killer. Director: Philip Conserva | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 325"
De Los Muertos,"237. CSI: Crime Scene Investigation (2000–2015) Episode: De Los Muertos (2014) TV-14 | 44 min | Crime, Drama, Mystery 7.5 Rate this Dr. Robbins goes to Mexico to do an autopsy on a friend's daughter. Meanwhile, back in Vegas, CSI finds a man and woman shot to death and buried in concrete. Director: Louis Shaw Milito | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 328"
Ghosts of the Past,"238. CSI: Crime Scene Investigation (2000–2015) Episode: Ghosts of the Past (2013) TV-14 | 44 min | Crime, Drama, Mystery 7.5 Rate this A ghost hunter is killed while investigating a notoriously grisly murder site of several young boys. Director: Brad Tanenbaum | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 354"
Dead of the Class,"239. CSI: Crime Scene Investigation (2000–2015) Episode: Dead of the Class (2013) TV-14 | 44 min | Crime, Drama, Mystery 7.5 Rate this Assistant medical examiner David Phillips discovers the dead body of the most popular girl in his class at their 15-year class reunion. Director: Alec Smight | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 353"
Altered Stakes,"240. CSI: Crime Scene Investigation (2000–2015) Episode: Altered Stakes (2012) TV-14 | 44 min | Crime, Drama, Mystery 7.5 Rate this A killer is about to go free because of a dirty cop, so the team tries to connect him to an earlier crime to keep him in jail. Director: David Semel | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 529"
Trends with Benefits,"241. CSI: Crime Scene Investigation (2000–2015) Episode: Trends with Benefits (2012) TV-14 | 44 min | Crime, Drama, Mystery 7.5 Rate this The team discovers that a WLVU student notorious for his gossip video blog was killed because he was about to expose a major campus scandal. Director: Louis Shaw Milito | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 572"
Seeing Red,"242. CSI: Crime Scene Investigation (2000–2015) Episode: Seeing Red (2012) TV-14 | 43 min | Crime, Drama, Mystery 7.5 Rate this D.B. turns to a ""blood whisperer"" from his past to help solve a crime involving a gunshot victim who has lost his short-term memory. Director: Frank Waldeck | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 602"
Maid Man,"243. CSI: Crime Scene Investigation (2000–2015) Episode: Maid Man (2011) TV-14 | 44 min | Crime, Drama, Mystery 7.5 Rate this The former Las Vegas mayor is shot during the grand opening of a new mob museum, and a maid is killed in the hotel room of a chauvinistic Middle Eastern prince. Director: Martha Coolidge | Stars: Ted Danson , Marg Helgenberger , George Eads , Jorja Fox Votes: 606"
Hitting for the Cycle,"244. CSI: Crime Scene Investigation (2000–2015) Episode: Hitting for the Cycle (2011) TV-14 | 60 min | Crime, Drama, Mystery 7.5 Rate this With a suicide, a homicide, and an accidental death already in the books, the team places bets on whether there will also be a natural causes death to complete ""the cycle"" before the end of the shift. Director: Alec Smight | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Jorja Fox Votes: 584"
418/427,"245. CSI: Crime Scene Investigation (2000–2015) Episode: 418/427 (2010) TV-14 | 44 min | Crime, Drama, Mystery 7.5 Rate this The CSIs set out to track down a pedophile suspected of murdering an FBI agent's wife and kidnapping his children. Director: Frank Waldeck | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Jorja Fox Votes: 576"
The Panty Sniffer,"246. CSI: Crime Scene Investigation (2000–2015) Episode: The Panty Sniffer (2010) TV-14 | 60 min | Crime, Drama, Mystery 7.5 Rate this While Catherine helps perform surveillance on a pair of meth dealers in a casino hotel room, Archie accidentally stumbles on the dead body of a casino hospitality employee in the loading docks. Director: Louis Shaw Milito | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Eric Szmanda Votes: 585"
Neverland,"247. CSI: Crime Scene Investigation (2000–2015) Episode: Neverland (2010) TV-14 | 60 min | Crime, Drama, Mystery 7.5 Rate this The team tries to figure out how and why a 14-year-old boy broke into the evidence facility and tampered with the evidence in an old murder trial, which led to his accidental death. Director: Alec Smight | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Eric Szmanda Votes: 579"
The Lost Girls,"248. CSI: Crime Scene Investigation (2000–2015) Episode: The Lost Girls (2009) TV-14 | 60 min | Crime, Drama, Mystery 7.5 Rate this The homicide of a weathercaster who was moonlighting as a prostitute uncovers a clue that could lead Dr. Langston to the missing woman from his New York and Miami cases. Director: Alec Smight | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Eric Szmanda Votes: 627"
Ghost Town,"249. CSI: Crime Scene Investigation (2000–2015) Episode: Ghost Town (2009) TV-14 | 60 min | Crime, Drama, Mystery 7.5 Rate this Two murders occur in a neighborhood being taken over by undesirable residents, and the prime suspect has a connection to a serial killer case from CSI's past. Director: Alec Smight | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Eric Szmanda Votes: 616"
Young Man with a Horn,"250. CSI: Crime Scene Investigation (2000–2015) Episode: Young Man with a Horn (2008) TV-14 | 60 min | Crime, Drama, Mystery 7.5 Rate this When a finalist for a popular television amateur singing competition is killed, it sheds new light on a 50-year-old murder at what was the first integrated casino on the Las Vegas Strip. Director: Jeffrey G. Hunt | Stars: William Petersen , Marg Helgenberger , George Eads , Eric Szmanda Votes: 663"
"Woulda, Coulda, Shoulda","251. CSI: Crime Scene Investigation (2000–2015) Episode: Woulda, Coulda, Shoulda (2008) TV-14 | 41 min | Crime, Drama, Mystery 7.5 Rate this A man blames the anonymous sender of emailed death threats after his wife and daughter are shot. Two teens in a convertible crash into a tree; one has an inexplicable shoulder injury. Grissom attends a transfer hearing. Director: Brad Tanenbaum | Stars: William Petersen , Marg Helgenberger , George Eads , Eric Szmanda Votes: 632"
Miscarriage of Justice,"252. CSI: Crime Scene Investigation (2000–2015) Episode: Miscarriage of Justice (2009) TV-14 | 55 min | Crime, Drama, Mystery 7.5 Rate this A respected congressman faces trial for murder, but a suicide and confession during the trial cast new doubt on his guilt. Director: Louis Shaw Milito | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Eric Szmanda Votes: 615"
Who and What,"253. CSI: Crime Scene Investigation (2000–2015) Episode: Who and What (2007) TV-14 | 44 min | Crime, Drama, Mystery 7.5 Rate this A young boy and his babysitter are murdered. The case is similar to an open child abduction case, so FBI agent Jack Malone comes in to investigate. Part one of a crossover with ""Without a Trace."" Director: Danny Cannon | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 689"
Go to Hell,"254. CSI: Crime Scene Investigation (2000–2015) Episode: Go to Hell (2007) TV-PG | 44 min | Crime, Drama, Mystery 7.5 Rate this The parents of a missing girl are found murdered in a seedy motel room, and a registered sex offender now working as a church pastor is suspected. Meanwhile, Sara tackles a case involving a dead homeless man. Director: Jeffrey G. Hunt | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 711"
The Case of the Cross-Dressing Carp,"255. CSI: Crime Scene Investigation (2000–2015) Episode: The Case of the Cross-Dressing Carp (2007) TV-PG | 44 min | Crime, Drama, Mystery 7.5 Rate this The hanging death of a possible hermaphroditic male is connected to a tainted water supply, while the day crew investigates 40-year-old skeletal remains found at the site of a recently-imploded casino. Director: Alec Smight | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 687"
Big Shots,"256. CSI: Crime Scene Investigation (2000–2015) Episode: Big Shots (2007) TV-PG | 42 min | Crime, Drama, Mystery 7.5 Rate this A death in a drive-by limo shooting and the dragging death of a young woman turn out to be related crimes, and Greg discovers that the brother of the young man he ran over may have been involved. Director: Jeff Woolnough | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 671"
Double Cross,"257. CSI: Crime Scene Investigation (2000–2015) Episode: Double Cross (2006) TV-PG | 42 min | Crime, Drama, Mystery 7.5 Rate this A lounge singer is found crucified inside a Catholic church, and the church's new pastor fails to disclose that he knows the victim from all the way back to high school. Director: Michael Slovis | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 725"
Unbearable,"258. CSI: Crime Scene Investigation (2000–2015) Episode: Unbearable (2005) TV-14 | 45 min | Crime, Drama, Mystery 7.5 Rate this A Lexus belonging to a young mother is found with a flat tire on the highway. The body is later found. Another case involves the death of a hunter from a bear. The bear, after attacking the... See full summary » Director: Kenneth Fink | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 682"
Revenge Is Best Served Cold,"259. CSI: Crime Scene Investigation (2000–2015) Episode: Revenge Is Best Served Cold (2002) TV-PG | 43 min | Crime, Drama, Mystery 7.5 Rate this A world-famous poker champion drops dead in the middle of a game. He appears to have had a heart attack. Outside of the city, Nick and Catherine investigate the death of a young street racer. Director: Danny Cannon | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 788"
Recipe for Murder,"260. CSI: Crime Scene Investigation (2000–2015) Episode: Recipe for Murder (2003) TV-14 | 60 min | Crime, Drama, Mystery 7.5 Rate this A hand is found jammed in a meat-grinding at a big facility. The rest of the body is in tiny pieces. Catherine manages to recover these by disassembling the grinder. Fingerprints reveal ... See full summary » Directors: Richard J. Lewis , J. Miller Tobin | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 705"
Primum Non Nocere,"261. CSI: Crime Scene Investigation (2000–2015) Episode: Primum Non Nocere (2002) TV-PG | 45 min | Crime, Drama, Mystery 7.5 Rate this An ice hockey player dies during a game. Director: Danny Cannon | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 790"
Lucky Strike,"262. CSI: Crime Scene Investigation (2000–2015) Episode: Lucky Strike (2003) TV-14 | 42 min | Crime, Drama, Mystery 7.5 Rate this A man driving with a wooden stake in his head dies in front of a casino. Director: Kenneth Fink | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 695"
Dog Eat Dog,"263. CSI: Crime Scene Investigation (2000–2015) Episode: Dog Eat Dog (2005) TV-14 | 43 min | Crime, Drama, Mystery 7.5 Rate this A man is found in a dumpster with a very full stomach. A divorcing couple are found dead together on the floor of their house, where their dog becomes the first suspect. Director: Duane Clark | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 684"
Merchants of Menace,"264. CSI: Crime Scene Investigation (2000–2015) Episode: Merchants of Menace (2015) TV-14 | 43 min | Crime, Drama, Mystery 7.4 Rate this The investigation of a dead body found in a car that once belonged to a serial killer takes the detectives into the twisted business of ""murderabilia."" Director: Claudia Yarmy | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 297"
Dead in His Tracks,"265. CSI: Crime Scene Investigation (2000–2015) Episode: Dead in His Tracks (2014) TV-14 | 44 min | Crime, Drama, Mystery 7.4 Rate this The discovery of a dead body rekindles a 25-year-old mystery involving a robbery and a dead boy, and an amateur forensic investigator helps crack the case. Meanwhile, Brass's daughter is in the hospital after an overdose. Director: Alec Smight | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 316"
Killer Moves,"266. CSI: Crime Scene Investigation (2000–2015) Episode: Killer Moves (2014) TV-14 | 43 min | Crime, Drama, Mystery 7.4 Rate this CSI searches for a killer whose victims and locations resemble moves on a chess board, and Greg is forced to turn to an old mentor to search for clues about the next victims. Director: Alec Smight | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 329"
Under a Cloud,"267. CSI: Crime Scene Investigation (2000–2015) Episode: Under a Cloud (2013) TV-14 | 44 min | Crime, Drama, Mystery 7.4 Rate this Sara suspects CSI is dealing with Armenian terrorists when she discovers a bomb on a man found in a flood channel, and Greg is accused of planting evidence in an old case. Director: Brad Tanenbaum | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 358"
Take the Money and Run,"268. CSI: Crime Scene Investigation (2000–2015) Episode: Take the Money and Run (2013) TV-14 | 44 min | Crime, Drama, Mystery 7.4 Rate this The team uncovers a complex plot to rob a high-stakes Texas Hold-em game, but one of the co-conspirators may have been forced to participate against his will after his son was kidnapped. Director: Louis Shaw Milito | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 359"
Last Woman Standing,"269. CSI: Crime Scene Investigation (2000–2015) Episode: Last Woman Standing (2013) TV-14 | 44 min | Crime, Drama, Mystery 7.4 Rate this Two professional poker players are killed, and the cases turn out to be connected--and more players appear to be in jeopardy. Director: Brad Tanenbaum | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 382"
In Vino Veritas,"270. CSI: Crime Scene Investigation (2000–2015) Episode: In Vino Veritas (2013) TV-14 | 44 min | Crime, Drama, Mystery 7.4 Rate this While the team tries to solve a murder tied to counterfeit wine, Mac Taylor from the New York crime lab comes to Las Vegas for his girlfriend's convention, only to discover that she has disappeared. Director: Louis Shaw Milito | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 403"
Double Fault,"271. CSI: Crime Scene Investigation (2000–2015) Episode: Double Fault (2013) TV-14 | 44 min | Crime, Drama, Mystery 7.4 Rate this CSI handles a case involving a rising tennis star who is killed after a big tour victory. Director: Brad Tanenbaum | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 393"
CSI on Fire,"272. CSI: Crime Scene Investigation (2000–2015) Episode: CSI on Fire (2012) TV-14 | 44 min | Crime, Drama, Mystery 7.4 Rate this A mass burial site in the desert has an unlikely connection to an accused serial killer in Seattle from detective Finlay's past - but how far will she go to bring him to justice? Director: Jeffrey G. Hunt | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 407"
Split Decisions,"273. CSI: Crime Scene Investigation (2000–2015) Episode: Split Decisions (2012) TV-14 | 43 min | Crime, Drama, Mystery 7.4 Rate this The task of figuring out who shot and killed a pediatrician in a casino becomes more difficult when the team discovers that the killer is one of three identical triplets. Director: Brad Tanenbaum | Stars: Ted Danson , Elisabeth Shue , George Eads , Jorja Fox Votes: 576"
Brain Doe,"274. CSI: Crime Scene Investigation (2000–2015) Episode: Brain Doe (2011) TV-14 | 44 min | Crime, Drama, Mystery 7.4 Rate this The CSI crew is stumped when they discover a disembodied brain at a crime scene where all the other brains are accounted for. Director: Brad Tanenbaum | Stars: Ted Danson , Marg Helgenberger , George Eads , Jorja Fox Votes: 579"
Cold Blooded,"275. CSI: Crime Scene Investigation (2000–2015) Episode: Cold Blooded (2010) TV-14 | 60 min | Crime, Drama, Mystery 7.4 Rate this A college student suffers a death at the hands of an animatronic dinosaur from a Las Vegas show, while the death of a man whose daughter and friend disappeared years ago is tied a new lead on the locations of their dead bodies. Director: Louis Shaw Milito | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Jorja Fox Votes: 590"
Father of the Bride,"276. CSI: Crime Scene Investigation (2000–2015) Episode: Father of the Bride (2011) TV-14 | 60 min | Crime, Drama, Mystery 7.4 Rate this While the team discovers body parts of a man and a woman in a barn, a ransom video involving one of Nate Haskell's brides arrives at the crime lab. They soon discover that the two cases are actually connected. Director: Frank Waldeck | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Jorja Fox Votes: 565"
Unleashed,"277. CSI: Crime Scene Investigation (2000–2015) Episode: Unleashed (2011) TV-14 | 60 min | Crime, Drama, Mystery 7.4 Rate this Dr. Langston turns to Lady Heather for help in the murder of a woman who acted like a cat, and Nick tries to figure out what caused a pregnant teen to commit suicide after he saves her baby. Director: Brad Tanenbaum | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Jorja Fox Votes: 581"
Man Up,"278. CSI: Crime Scene Investigation (2000–2015) Episode: Man Up (2011) TV-14 | 60 min | Crime, Drama, Mystery 7.4 Rate this A prostitute is found dead at the same site where a staged photo of the same dead person was taken and posted on a website days earlier, and Hodges theorizes that the parts on his new motorbike were in a fatal accident. Director: Alec Smight | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Jorja Fox Votes: 586"
Internal Combustion,"279. CSI: Crime Scene Investigation (2000–2015) Episode: Internal Combustion (2010) TV-14 | 60 min | Crime, Drama, Mystery 7.4 Rate this The case of two high school students, one dead and one missing, lead the CSIs into the underbelly of streetcar racing and a tangled web of deadly competition. Director: Brad Tanenbaum | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Eric Szmanda Votes: 574"
Sin City Blue,"280. CSI: Crime Scene Investigation (2000–2015) Episode: Sin City Blue (2010) TV-14 | 60 min | Crime, Drama, Mystery 7.4 Rate this After finding a new dead body, Langston and Brass uncover a connection to an unlicensed doctor who may be ""Dr. Jekyll."" Meanwhile, Willows discovers that two women found dead in a hotel were con women who preyed on an unsuspecting actuary. Director: Louis Shaw Milito | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Eric Szmanda Votes: 578"
Lover's Lanes,"281. CSI: Crime Scene Investigation (2000–2015) Episode: Lover's Lanes (2009) TV-14 | 60 min | Crime, Drama, Mystery 7.4 Rate this CSI tries to figure out who put a severed head in the ball return during a championship bowling match, while Dr. Langston reinvestigates the case of a wife accused of shooting her husband after the wife kills herself in her prison cell. Director: Andrew Bernstein | Stars: Laurence Fishburne , Marg Helgenberger , George Eads , Eric Szmanda Votes: 581"
The Happy Place,"282. CSI: Crime Scene Investigation (2000–2015) Episode: The Happy Place (2008) TV-14 | 44 min | Crime, Drama, Mystery 7.4 Rate this A woman's unlikely suicide is tied to a bank robbery and a hypnotist, the team investigates the murder of a guidance counselor who was also a degenerate gambler, and Sara helps out in an euthanasia case. Director: Nathan Hope | Stars: William Petersen , Marg Helgenberger , George Eads , Eric Szmanda Votes: 687"
Two and a Half Deaths,"283. CSI: Crime Scene Investigation (2000–2015) Episode: Two and a Half Deaths (2008) TV-14 | 42 min | Crime, Drama, Mystery 7.4 Rate this A temperamental sitcom actress is found dead in her Las Vegas hotel room, and there are plenty of suspects. Soon afterward, her photo double is also killed, this time in Hollywood in the dead actress' car. Director: Alec Smight | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 850"
Bull,"284. CSI: Crime Scene Investigation (2000–2015) Episode: Bull (2008) TV-PG | 42 min | Crime, Drama, Mystery 7.4 Rate this CSI investigates three related deaths that take place during the Las Vegas bull riding championships. Director: Richard J. Lewis | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 656"
The Chick Chop Flick Shop,"285. CSI: Crime Scene Investigation (2000–2015) Episode: The Chick Chop Flick Shop (2007) TV-PG | 42 min | Crime, Drama, Mystery 7.4 Rate this The investigation into the death of a popular slasher movie actress is complicated by a series of frame-ups, double crosses, and blackmail attempts. Director: Richard J. Lewis | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 733"
Leapin' Lizards,"286. CSI: Crime Scene Investigation (2000–2015) Episode: Leapin' Lizards (2007) TV-PG | 44 min | Crime, Drama, Mystery 7.4 Rate this CSI discovers that a woman may have been murdered, and her head mounted on a wall as a trophy, because the killer was convinced that she was actually a powerful alien reptile. Director: Richard J. Lewis | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 698"
I Like to Watch,"287. CSI: Crime Scene Investigation (2000–2015) Episode: I Like to Watch (2006) TV-14 | 43 min | Crime, Drama, Mystery 7.4 Rate this The team is followed by a reality TV crew as it investigates the vicious rape of a real estate agent. Thanks to a video surveillance system, suspicion falls on someone taped entering the ... See full summary » Director: Kenneth Fink | Stars: William Petersen , Marg Helgenberger , Gary Dourdan , George Eads Votes: 713"
